,Thread,Function,Start,Finish,Duration,Depth
2164, CPU18, dsyrk,352.170152,356.504886,4.334734,0.0
2165, CPU18, Overhead,356.504886,356.505946,0.00106,0.0
2166, CPU18, PushingOutput,356.505946,356.506576,0.00063,0.0
2167, CPU18, Overhead,356.506576,356.510886,0.00431,0.0
2168, CPU18, Progressing,356.510886,356.511446,0.00056,0.0
2169, CPU18, Scheduling,356.511446,356.512786,0.00134,0.0
2170, CPU18, Sleeping,356.512786,396.707874,40.195088,0.0
2171, CPU17, Overhead,368.965815,368.966685,0.00087,0.0
2172, CPU17, Overhead,368.966685,368.966995,0.00031,0.0
2173, CPU17, FetchingInput,368.966995,368.970555,0.00356,0.0
2174, CPU17, Overhead,368.970555,368.971235,0.00068,0.0
2175, CPU17, Overhead,368.971235,368.974395,0.00316,0.0
2176, CPU17, Overhead,368.974395,368.979415,0.00502,0.0
2177, CPU17, dgemm,368.979415,368.979415,0.0,0.0
2178, CPU17, dgemm,368.979415,374.474184,5.494769,0.0
2179, CPU17, Overhead,374.474184,374.475504,0.00132,0.0
2180, CPU17, PushingOutput,374.475504,374.476874,0.00137,0.0
2181, CPU17, Overhead,374.476874,374.492614,0.01574,0.0
2182, CPU17, Scheduling,374.483474,374.484824,0.00135,1.0
2183, CPU17, Progressing,374.492614,374.493814,0.0012,0.0
2184, CPU17, Scheduling,374.493814,374.495324,0.00151,0.0
2185, CPU17, Sleeping,374.495324,396.707884,22.21256,0.0
2186, CPU16, Overhead,339.453967,339.455328,0.001361,0.0
2187, CPU16, Overhead,339.455328,339.455648,0.00032,0.0
2188, CPU16, FetchingInput,339.455648,339.457328,0.00168,0.0
2189, CPU16, Overhead,339.457328,339.457788,0.00046,0.0
2190, CPU16, Overhead,339.457788,339.458998,0.00121,0.0
2191, CPU16, Overhead,339.458998,339.463348,0.00435,0.0
2192, CPU16, dgemm,339.463348,339.463348,0.0,0.0
2193, CPU16, dgemm,339.463348,342.268508,2.80516,0.0
2194, CPU16, Overhead,342.268508,342.270728,0.00222,0.0
2195, CPU16, PushingOutput,342.270728,342.272698,0.00197,0.0
2196, CPU16, Overhead,342.272698,342.278649,0.005951,0.0
2197, CPU16, Progressing,342.278649,342.279219,0.00057,0.0
2198, CPU16, Scheduling,342.279219,342.281389,0.00217,0.0
2199, CPU16, Sleeping,342.281389,396.699514,54.418125,0.0
2200, CPU15, Overhead,336.171086,336.172286,0.0012,0.0
2201, CPU15, Overhead,336.172286,336.172736,0.00045,0.0
2202, CPU15, FetchingInput,336.172736,336.176847,0.004111,0.0
2203, CPU15, Overhead,336.176847,336.177537,0.00069,0.0
2204, CPU15, Overhead,336.177537,336.180117,0.00258,0.0
2205, CPU15, Overhead,336.180117,336.192377,0.01226,0.0
2206, CPU15, dtrsm,336.192377,336.192377,0.0,0.0
2207, CPU15, dtrsm,336.192377,337.598157,1.40578,0.0
2208, CPU15, Overhead,337.598157,337.599527,0.00137,0.0
2209, CPU15, PushingOutput,337.599527,337.600387,0.00086,0.0
2210, CPU15, Overhead,337.600387,337.646518,0.046131,0.0
2211, CPU15, Scheduling,337.606827,337.610357,0.00353,1.0
2212, CPU15, Callback,337.615148,337.624138,0.00899,1.0
2213, CPU15, Submitting task,337.616968,337.623208,0.00624,2.0
2214, CPU15, Callback,337.627558,337.642618,0.01506,1.0
2215, CPU15, Submitting task,337.628598,337.642068,0.01347,2.0
2216, CPU15, Progressing,337.646518,337.647658,0.00114,0.0
2217, CPU15, Scheduling,337.647658,337.648708,0.00105,0.0
2218, CPU15, Sleeping,337.648708,386.970363,49.321655,0.0
2219, CPU15, Overhead,386.970363,386.970933,0.00057,0.0
2220, CPU15, Overhead,386.970933,386.971673,0.00074,0.0
2221, CPU15, FetchingInput,386.971673,386.972893,0.00122,0.0
2222, CPU15, Overhead,386.972893,386.973303,0.00041,0.0
2223, CPU15, Overhead,386.973303,386.974193,0.00089,0.0
2224, CPU15, Overhead,386.974193,386.976734,0.002541,0.0
2225, CPU15, dtrsm,386.976734,386.976734,0.0,0.0
2226, CPU15, dtrsm,386.976734,389.702782,2.726048,0.0
2227, CPU15, Overhead,389.702782,389.703592,0.00081,0.0
2228, CPU15, PushingOutput,389.703592,389.704382,0.00079,0.0
2229, CPU15, Overhead,389.704382,389.827495,0.123113,0.0
2230, CPU15, Scheduling,389.707622,389.708652,0.00103,1.0
2231, CPU15, Scheduling,389.715053,389.716153,0.0011,1.0
2232, CPU15, Callback,389.800924,389.811225,0.010301,1.0
2233, CPU15, Submitting task,389.803864,389.810145,0.006281,2.0
2234, CPU15, Callback,389.815865,389.823275,0.00741,1.0
2235, CPU15, Submitting task,389.816985,389.822685,0.0057,2.0
2236, CPU15, Progressing,389.827495,389.828735,0.00124,0.0
2237, CPU15, Scheduling,389.828735,389.829735,0.001,0.0
2238, CPU15, Sleeping,389.829735,396.699534,6.869799,0.0
2239, CPU14, Overhead,339.059989,339.061349,0.00136,0.0
2240, CPU14, Overhead,339.061349,339.062439,0.00109,0.0
2241, CPU14, FetchingInput,339.062439,339.068809,0.00637,0.0
2242, CPU14, Overhead,339.068809,339.069699,0.00089,0.0
2243, CPU14, Overhead,339.069699,339.073669,0.00397,0.0
2244, CPU14, Overhead,339.073669,339.08875,0.015081,0.0
2245, CPU14, dgemm,339.08875,339.08875,0.0,0.0
2246, CPU14, dgemm,339.08875,351.328024,12.239274,0.0
2247, CPU14, Overhead,351.328024,351.333684,0.00566,0.0
2248, CPU14, PushingOutput,351.333684,351.359005,0.025321,0.0
2249, CPU14, Scheduling,351.352154,351.354604,0.00245,1.0
2250, CPU14, Overhead,351.359005,351.372985,0.01398,0.0
2251, CPU14, Progressing,351.372985,351.378545,0.00556,0.0
2252, CPU14, Scheduling,351.378545,351.387815,0.00927,0.0
2253, CPU14, Sleeping,351.387815,368.475144,17.087329,0.0
2254, CPU14, Overhead,368.475144,368.476514,0.00137,0.0
2255, CPU14, Overhead,368.476514,368.477764,0.00125,0.0
2256, CPU14, FetchingInput,368.477764,368.483284,0.00552,0.0
2257, CPU14, Overhead,368.483284,368.484574,0.00129,0.0
2258, CPU14, Overhead,368.484574,368.487074,0.0025,0.0
2259, CPU14, Overhead,368.487074,368.493015,0.005941,0.0
2260, CPU14, dgemm,368.493015,368.493015,0.0,0.0
2261, CPU14, dgemm,368.493015,370.899867,2.406852,0.0
2262, CPU14, Overhead,370.899867,370.901517,0.00165,0.0
2263, CPU14, PushingOutput,370.901517,370.902627,0.00111,0.0
2264, CPU14, Overhead,370.902627,370.907117,0.00449,0.0
2265, CPU14, Progressing,370.907117,370.907737,0.00062,0.0
2266, CPU14, Scheduling,370.907737,370.909667,0.00193,0.0
2267, CPU14, Sleeping,370.909667,387.016344,16.106677,0.0
2268, CPU14, Overhead,387.016344,387.016724,0.00038,0.0
2269, CPU14, Overhead,387.016724,387.017004,0.00028,0.0
2270, CPU14, FetchingInput,387.017004,387.017854,0.00085,0.0
2271, CPU14, Overhead,387.017854,387.018164,0.00031,0.0
2272, CPU14, Overhead,387.018164,387.018944,0.00078,0.0
2273, CPU14, Overhead,387.018944,387.021044,0.0021,0.0
2274, CPU14, dtrsm,387.021044,387.021044,0.0,0.0
2275, CPU14, dtrsm,387.021044,387.899223,0.878179,0.0
2276, CPU14, Overhead,387.899223,387.899793,0.00057,0.0
2277, CPU14, PushingOutput,387.899793,387.900413,0.00062,0.0
2278, CPU14, Overhead,387.900413,387.936454,0.036041,0.0
2279, CPU14, Scheduling,387.902933,387.910294,0.007361,1.0
2280, CPU14, Callback,387.914854,387.923474,0.00862,1.0
